user_id,amount,hour,day_of_week,merchant_category,device_type,distance_from_home_km,is_foreign,is_high_risk_merchant,has_history_of_chargeback,is_fraud
1395,69597.16,23,1,fuel,mobile,6.84,0,0,0,0
4499,77840.72,11,5,fashion,mobile,14.65,0,0,0,0
2928,323592.1,16,4,grocery,mobile,4.51,0,0,0,1
2427,150608.48,13,1,utilities,mobile,2.3,0,0,0,0
4684,81746.7,6,1,healthcare,mobile,11.43,0,0,0,0
4185,749926.58,5,2,restaurants,mobile,0.49,0,0,0,1
4014,309711.18,0,3,utilities,desktop,4.55,0,0,0,1
2410,67110.48,5,5,restaurants,mobile,11.31,0,0,0,0
1144,761027,23,4,utilities,mobile,15.69,0,0,0,1
4271,297887.83,9,0,healthcare,mobile,8.93,0,0,0,1
2091,494002.72,15,1,insurance,mobile,4.6,0,0,0,1
1366,21644.74,12,3,fuel,desktop,1.99,0,0,0,0
3213,199573.5,5,1,gaming,mobile,4.74,0,0,0,0
4208,109566.64,22,3,utilities,mobile,2,0,0,0,0
3388,236756.67,17,2,telecom,desktop,16.24,0,0,0,1
2558,529468.62,18,2,electronics,mobile,6.97,0,1,0,1
2167,819825.03,19,3,fashion,mobile,15.93,0,0,0,1
3893,707226.4,15,1,telecom,mobile,3.48,0,0,0,1
2579,93383.3,0,1,travel,mobile,22.99,0,1,0,1
2797,100793.54,20,1,grocery,tablet,17.17,0,0,0,0
3821,177090.46,11,6,restaurants,mobile,16.54,0,0,0,0
1474,393700.54,12,5,restaurants,mobile,16.85,0,0,0,1
2640,258838.82,15,6,utilities,mobile,3.92,0,0,0,1
2673,470807.54,20,2,restaurants,mobile,16.26,0,0,0,1
1885,208355.73,1,5,telecom,mobile,8.52,0,0,1,1
2810,269315.08,9,0,fashion,mobile,6.12,0,0,0,1
4390,230745.81,18,1,jewelry,mobile,13.22,0,1,0,1
3429,227529.56,15,3,fashion,mobile,11.49,0,0,0,1
2931,351303.31,20,4,grocery,desktop,7.74,0,0,0,1
1416,115500.31,18,6,restaurants,mobile,9.21,0,0,0,0
1128,172320.45,8,2,grocery,desktop,15.76,0,0,0,0
2030,227179.3,4,6,grocery,mobile,1.25,0,0,0,1
2782,160707.09,20,2,restaurants,mobile,39.96,0,0,0,0
1061,197233.73,5,1,grocery,mobile,6.19,0,0,1,1
3935,107434.37,14,0,fashion,mobile,19.24,1,0,0,1
3156,65781.65,17,1,healthcare,desktop,4.34,0,0,0,0
4131,820254.14,8,4,fuel,desktop,1.21,0,0,0,1
4611,116528.68,11,6,grocery,mobile,7.49,0,0,0,0
1166,190765.54,19,0,government,desktop,8.05,0,0,0,0
2781,174680.97,19,5,insurance,mobile,10.43,0,0,0,0
2908,43461.29,23,3,fashion,desktop,23.7,0,0,0,0
3286,706556.59,11,5,travel,desktop,7.93,0,1,1,1
1991,65239.66,9,0,grocery,desktop,10.13,0,0,0,0
2545,119284.28,23,5,insurance,mobile,2.82,0,0,0,0
2403,223313.99,12,2,electronics,desktop,4.83,0,1,0,1
4753,1120122.35,14,0,insurance,mobile,4.91,0,0,0,1
2879,158353.21,18,1,restaurants,mobile,0.36,0,0,0,0
1055,106528.84,22,2,grocery,mobile,1.79,0,0,0,0
2100,414766.77,13,3,telecom,mobile,3.57,0,0,0,1
4278,133975.28,19,2,insurance,mobile,7.35,0,0,1,1
3070,314258.75,20,6,education,mobile,4.1,0,0,0,1
3356,272668.28,14,3,utilities,mobile,5.17,0,0,0,1
1137,910534.9,2,1,telecom,mobile,21.52,0,0,0,1
2755,102807.95,8,2,utilities,mobile,0.04,0,0,0,0
4613,103897.74,15,3,government,mobile,4.93,0,0,0,0
3471,738133.94,11,1,fuel,mobile,14.24,0,0,0,1
2120,73729.73,15,2,insurance,mobile,7.96,0,0,0,0
3418,249941.22,1,2,restaurants,mobile,12.46,0,0,0,1
3172,706907.68,3,2,crypto,desktop,15.38,0,1,0,1
1438,17494.74,1,0,fashion,mobile,5.43,0,0,0,0
2570,246098.32,1,4,utilities,mobile,1.88,0,0,0,1
4570,315097.05,2,4,healthcare,mobile,7.82,0,0,0,1
4921,11043.98,10,5,restaurants,desktop,8.92,0,0,0,0
3149,325668.76,3,5,grocery,mobile,6.41,0,0,0,1
2844,764438.3,8,1,grocery,mobile,9.3,0,0,0,1
3048,127270.54,22,1,fuel,mobile,4.19,0,0,0,0
2404,413988.23,20,5,telecom,mobile,5.07,0,0,0,1
3591,97765.7,3,1,electronics,mobile,1.63,0,1,0,1
4640,237385.81,3,0,gaming,mobile,4.29,0,0,0,1
2763,77143.52,7,0,grocery,mobile,5.55,0,0,0,0
4753,383619.36,1,6,crypto,mobile,1.67,0,1,0,1
3717,66824.96,19,2,telecom,desktop,17.42,0,0,0,0
2612,402582.37,16,2,utilities,mobile,13.71,0,0,0,1
4882,16245.59,13,5,utilities,desktop,2.61,0,0,0,0
3163,74853.55,17,4,grocery,desktop,5.09,0,0,0,0
3160,453193.28,17,5,electronics,mobile,2.35,0,1,1,1
1946,87202.29,22,4,jewelry,desktop,3.85,0,1,0,1
2483,333511.43,5,1,restaurants,mobile,17.4,0,0,0,1
1523,78361.96,11,2,travel,mobile,2.96,0,1,0,1
1871,180656.14,19,6,grocery,mobile,11.48,0,0,0,0
4864,210508.75,5,2,restaurants,mobile,13.37,0,0,0,1
3076,102094.15,5,0,grocery,mobile,10.91,0,0,0,0
1418,129748.09,7,4,jewelry,desktop,4.84,0,1,0,1
4925,176496.18,15,5,fashion,desktop,11.76,0,0,0,0
1642,62029.22,10,4,fuel,mobile,1.68,0,0,0,0
4350,143593.32,6,4,education,mobile,5.6,0,0,0,0
2383,208437.07,20,0,electronics,mobile,18.87,0,1,0,1
1954,275296.06,5,4,grocery,desktop,12.06,0,0,0,1
1981,498003.32,15,4,crypto,desktop,4.74,0,1,0,1
3449,111807.64,21,6,jewelry,tablet,1.8,0,1,0,1
1572,145512.28,16,3,insurance,mobile,6.9,0,0,0,0
2500,137798.26,18,1,restaurants,mobile,6.68,0,0,0,0
1021,134962.15,17,2,restaurants,desktop,15.25,0,0,0,0
3064,800713.45,1,3,insurance,desktop,8.37,1,0,0,1
1820,132435.63,23,6,utilities,desktop,0.29,0,0,0,0
4558,112700.72,22,4,electronics,mobile,15.66,0,1,0,1
1079,93375.83,6,1,education,mobile,20.99,0,0,0,0
3717,44668.11,20,0,telecom,mobile,6.98,0,0,0,0
4536,69829.56,21,6,fashion,mobile,8.18,0,0,0,0
4943,395368.84,19,1,crypto,mobile,3.06,0,1,0,1
1864,2527624.73,21,4,utilities,mobile,7.33,0,0,0,1
2751,59773.28,7,1,gaming,mobile,5.04,0,0,0,0
1754,3581378.62,20,5,telecom,mobile,1.22,0,0,0,1
4999,203579.08,2,6,utilities,mobile,6.06,0,0,0,1
2798,467909.18,15,2,government,mobile,18.92,0,0,0,1
3756,137057.9,10,5,fuel,mobile,1.36,0,0,0,0
2483,71941.91,12,3,insurance,desktop,5.79,0,0,0,0
4103,68145.49,19,4,government,mobile,6.43,0,0,0,0
1862,5073629.81,16,5,travel,desktop,9.29,0,1,0,1
2656,187114.37,8,4,grocery,mobile,2.09,0,0,0,0
3919,233512.2,23,1,crypto,mobile,1.67,0,1,0,1
4243,58905.1,19,3,fashion,desktop,10.55,0,0,0,0
1707,175888.62,21,1,grocery,mobile,19.8,0,0,0,0
3866,92369.87,9,2,government,mobile,15.44,1,0,0,1
4610,182918.72,21,1,fashion,mobile,12.02,0,0,0,0
1018,166751.15,19,4,utilities,tablet,10.72,0,0,0,0
3698,179812.03,18,3,education,mobile,2.34,0,0,0,0
4110,180367.3,7,2,grocery,tablet,14.44,0,0,0,0
2608,123796.99,15,4,restaurants,mobile,8.47,0,0,0,0
2614,461702.44,6,3,telecom,mobile,2.15,0,0,0,1
1531,527801.15,1,0,fuel,desktop,21.84,0,0,0,1
2838,38443.11,22,4,fuel,mobile,9.13,0,0,0,0
4309,369111.79,13,0,jewelry,mobile,0.78,0,1,0,1
4337,63993.83,16,0,utilities,tablet,12.82,0,0,0,0
2355,207171.32,3,5,travel,mobile,17.27,0,1,0,1
2557,36332.42,2,6,fuel,mobile,9.25,0,0,0,0
2065,125114.2,5,5,utilities,mobile,2.5,0,0,0,0
3440,125154.04,19,5,grocery,mobile,5.19,0,0,0,0
2188,36216.22,7,5,restaurants,desktop,7.35,0,0,0,0
2703,177530.36,8,1,electronics,desktop,4.63,0,1,0,1
1589,132824.07,10,3,insurance,mobile,10.06,0,0,0,0
4207,159135.07,2,1,restaurants,desktop,1.61,0,0,0,1
1638,128631.74,16,6,healthcare,desktop,3.39,0,0,0,0
3066,146966.44,0,2,fuel,mobile,2.96,0,0,0,1
3180,111753.69,20,6,electronics,tablet,4.9,0,1,0,1
4995,318470.17,8,2,restaurants,mobile,16.71,0,0,0,1
4634,251896.7,20,5,restaurants,desktop,16.99,0,0,0,1
4745,109594.03,16,6,electronics,mobile,10.02,0,1,0,1
2019,500959.78,4,0,crypto,mobile,10.96,0,1,0,1
1905,126511.09,5,4,insurance,mobile,0.2,0,0,0,0
2832,394598.6,15,3,jewelry,mobile,0.1,0,1,0,1
1622,104265.43,19,5,fashion,mobile,0.26,0,0,0,0
2332,145400.23,13,4,grocery,desktop,20.69,0,0,0,0
3165,156442.55,15,0,fashion,desktop,5.75,0,0,0,0
2207,569397.43,2,2,grocery,mobile,3.96,0,0,0,1
2573,120706.07,23,0,gaming,mobile,9.27,0,0,1,1
3514,209983.36,11,1,fashion,desktop,5.15,0,0,1,1
2737,216416.69,23,1,jewelry,mobile,14.5,0,1,1,1
1587,114048.64,22,3,restaurants,mobile,7.96,0,0,0,0
4368,249888.93,23,6,utilities,desktop,9.73,0,0,1,1
2397,186885.29,8,6,government,tablet,5.29,0,0,0,0
4517,395574.68,5,5,restaurants,tablet,4.2,0,0,0,1
3532,281754.29,19,4,utilities,mobile,7.71,0,0,0,1
3088,103768.26,10,6,grocery,desktop,5.9,0,0,0,0
2021,153146.62,12,4,restaurants,mobile,19.64,0,0,0,0
2170,144003.34,1,4,gaming,mobile,7.18,0,0,0,1
4020,27560.15,0,2,fuel,mobile,32.96,0,0,0,0
2798,71422.33,5,4,utilities,mobile,23.06,0,0,0,0
3079,59390.65,16,1,restaurants,mobile,6.74,0,0,0,0
3155,88004.9,11,4,government,mobile,14.18,0,0,0,0
2483,28436.63,4,6,insurance,mobile,10.65,0,0,0,0
3263,351567.25,21,5,travel,mobile,8.13,0,1,0,1
2516,180285.96,16,3,fuel,mobile,13.98,0,0,0,0
2995,1925780.11,2,6,gaming,mobile,8.71,0,0,0,1
1773,82940.24,1,6,travel,mobile,10.5,0,1,0,1
3316,47505.88,16,0,fuel,mobile,5.49,0,0,0,0
1581,513726.01,20,5,electronics,mobile,2.31,0,1,0,1
1591,31001.33,0,3,fashion,desktop,7.87,0,0,0,0
4597,50833.35,8,4,fuel,mobile,16.78,0,0,0,0
2830,997230.89,15,0,grocery,mobile,10.46,0,0,0,1
3144,150259.88,21,4,healthcare,mobile,1.35,0,0,0,0
1473,32463.79,5,0,utilities,mobile,26.52,0,0,0,0
3994,172733.79,14,5,fashion,mobile,1.33,0,0,0,0
3328,412178,19,1,restaurants,mobile,1.38,0,0,0,1
1594,100048.2,10,3,restaurants,mobile,5.63,0,0,0,0
1120,168456.8,22,4,fashion,mobile,13.98,0,0,0,0
2890,106544.61,21,3,restaurants,desktop,4.6,0,0,0,0
2148,726855.07,18,6,electronics,mobile,1.79,0,1,0,1
2367,22525.37,17,0,restaurants,mobile,11.86,0,0,0,0
3092,136817.2,6,5,education,mobile,7.59,0,0,0,0
2746,69363.1,10,3,restaurants,mobile,0.44,0,0,0,0
4472,3401234.59,23,3,utilities,desktop,9.83,0,0,0,1
2997,152158.92,21,4,crypto,mobile,7.77,0,1,0,1
1916,93239.71,16,2,telecom,mobile,4.14,0,0,0,0
3721,193332.73,23,0,grocery,desktop,9.32,0,0,0,0
4417,2981696.98,6,6,fashion,mobile,1.17,0,0,0,1
2273,146274.22,11,2,utilities,mobile,6.49,0,0,0,0
1712,115554.26,19,0,fashion,mobile,20.18,0,0,0,0
4055,580917,10,4,healthcare,mobile,18.38,0,0,0,1
4928,149588.41,14,6,utilities,mobile,20.16,0,0,0,0
3750,36243.61,9,5,fuel,mobile,5.33,0,0,0,0
3088,194556.98,21,2,fashion,mobile,3.66,0,0,0,0
1846,1261181.68,11,6,grocery,desktop,11.9,0,0,0,1
4724,229639.42,17,1,telecom,tablet,15.45,0,0,0,1
3217,132923.67,10,5,restaurants,mobile,1.08,0,0,0,0
3518,126521.05,13,0,restaurants,mobile,0.57,0,0,0,0
2610,1452119.86,17,3,utilities,mobile,10.03,0,0,0,1
2907,37898.63,18,2,insurance,mobile,19.9,0,0,0,0
3271,109092.71,22,6,education,mobile,2.66,0,0,0,0
4422,169358.18,18,6,travel,desktop,2.74,0,1,0,1
3920,39323.74,12,1,utilities,mobile,4.38,0,0,0,0
4587,165323.55,9,5,education,tablet,5.27,0,0,1,1
3961,667737.49,7,0,restaurants,mobile,1.88,0,0,0,1
1094,78260.7,13,0,travel,desktop,15.79,0,1,0,1
1746,26553.36,4,1,healthcare,mobile,4.94,0,0,0,0
1161,118333.93,7,5,gaming,mobile,4.11,0,0,0,0
1600,142295.2,16,3,fashion,tablet,2.51,0,0,0,0
2207,220316.03,3,6,fuel,desktop,1.57,0,0,0,1
1978,1408891.8,14,3,restaurants,desktop,8.58,0,0,0,1
3102,1885167.38,11,5,travel,mobile,3.45,0,1,0,1
1757,294852.52,11,5,restaurants,mobile,7.87,0,0,0,1
4082,420307.85,4,4,restaurants,mobile,16.46,0,0,0,1
4313,161786.09,18,4,insurance,desktop,11.38,0,0,0,0
1509,547120.23,13,6,grocery,desktop,5.3,0,0,0,1
4925,45771.18,10,5,utilities,desktop,4.89,0,0,0,0
1343,1200273.79,8,0,restaurants,mobile,14.05,0,0,0,1
3741,265551.03,16,2,telecom,mobile,7.1,0,0,1,1
4578,73809.41,0,0,insurance,desktop,2.49,0,0,0,1
4034,230557.4,21,5,electronics,mobile,8.22,0,1,0,1
3002,151807,20,1,fuel,mobile,6.9,0,0,0,0
3737,110255.54,22,2,telecom,mobile,9.7,0,0,0,0
4177,461509.05,10,4,fashion,mobile,11.46,0,0,0,1
3574,593818.52,2,4,fashion,desktop,15.83,1,0,0,1
2863,351113.24,15,3,utilities,mobile,9.69,0,0,0,1
2112,77171.74,22,2,electronics,mobile,0.98,0,1,0,1
4439,489912.48,6,4,crypto,mobile,1.4,0,1,0,1
3617,169091.75,7,6,grocery,mobile,11.62,0,0,0,0
4370,138398.35,19,4,gaming,mobile,1.39,0,0,0,0
2977,502707.76,6,0,restaurants,mobile,4.19,0,0,0,1
3368,219329.16,20,5,healthcare,mobile,1.86,0,0,0,1
3067,494326.42,0,1,insurance,mobile,6.12,0,0,0,1
1823,64478.55,12,4,restaurants,tablet,2.09,0,0,0,0
4209,110664.73,6,1,gaming,mobile,11.13,0,0,0,0
1020,100034.92,20,5,fashion,mobile,4.42,0,0,0,0
2365,266600.15,12,0,fashion,desktop,2.15,0,0,0,1
1715,863478.88,23,4,grocery,desktop,5.8,0,0,0,1
3990,44909.64,2,5,insurance,desktop,5.31,0,0,0,0
4530,279644.43,3,1,travel,mobile,9.08,0,1,0,1
3978,32296.13,20,4,restaurants,mobile,6.45,0,0,0,0
4840,190410.3,15,1,utilities,mobile,9.08,0,0,0,0
2369,52738.2,18,2,grocery,mobile,6.84,0,0,0,0
3441,73025.06,8,6,grocery,desktop,1.64,0,0,0,0
1284,114081.01,19,2,telecom,mobile,6.55,0,0,0,0
2379,323632.77,15,5,grocery,mobile,16.15,0,0,0,1
3663,80247.72,6,3,grocery,tablet,4.04,0,0,0,0
2496,70107.61,7,0,restaurants,mobile,7.86,0,0,0,0
4289,135176.29,18,4,utilities,desktop,7.23,0,0,0,0
2677,427552.09,0,1,utilities,mobile,4.23,0,0,0,1
3793,97778.98,2,5,telecom,mobile,1.2,0,0,0,1
2664,656660.31,15,0,gaming,mobile,10.11,0,0,0,1
2268,104291.99,19,6,grocery,mobile,6.44,0,0,0,0
3278,83444.88,11,4,fuel,desktop,1.32,0,0,0,0
2975,73422.63,5,2,grocery,desktop,3.53,0,0,0,0
2734,105781.84,16,4,utilities,mobile,0.24,0,0,0,0
2358,121596.66,7,4,utilities,desktop,2.54,0,0,0,0
3868,55969.39,9,6,grocery,mobile,6.29,0,0,0,0
2902,180520.02,20,0,fuel,desktop,10.17,0,0,0,0
4764,451937.49,9,6,fashion,mobile,8.42,0,0,0,1
2362,101766.3,17,2,restaurants,desktop,10.95,0,0,0,0
3789,719402.5,23,0,fuel,mobile,13.7,0,0,0,1
3664,659999.4,15,5,restaurants,mobile,10.72,0,0,0,1
2131,464620.72,1,1,restaurants,desktop,18.19,0,0,0,1
3387,66844.88,8,1,grocery,mobile,17.71,0,0,0,0
1792,191485.15,20,3,utilities,mobile,3.46,0,0,0,0
1776,1164680.07,2,3,telecom,desktop,1.6,0,0,0,1
4892,293924.58,4,5,insurance,desktop,4.77,0,0,0,1
1395,524726.83,3,6,fashion,mobile,7.51,0,0,0,1
3487,341338.33,2,4,telecom,desktop,4.42,0,0,0,1
2093,412875.2,12,5,grocery,mobile,3.37,0,0,1,1
4296,193582.56,20,5,grocery,mobile,30.59,0,0,0,0
2616,98323.46,7,2,fashion,mobile,1.83,0,0,0,0
4218,207161.36,22,5,electronics,mobile,4.83,0,1,0,1
2905,81399.76,19,0,fashion,desktop,15.47,0,0,0,0
4303,81149.1,6,5,grocery,mobile,11.76,0,0,1,1
3476,168681.73,17,0,electronics,desktop,1.57,0,1,0,1
3173,110710.38,17,4,healthcare,mobile,16.88,0,0,0,0
1988,168442.69,16,6,fashion,desktop,7.98,0,0,0,0
1935,195008.5,15,3,fashion,mobile,0.59,0,0,0,0
2019,88317.81,1,1,healthcare,mobile,8.97,0,0,0,1
2254,514552.69,12,5,fuel,desktop,22.47,0,0,0,1
4435,197988.2,11,2,gaming,mobile,11.88,0,0,0,0
4219,190914.11,21,0,crypto,desktop,3.75,0,1,0,1
1743,218346.44,22,0,jewelry,desktop,3.78,0,1,0,1
2524,27407.43,13,6,grocery,mobile,10.95,0,0,0,0
4798,271130.29,13,5,gaming,mobile,3.83,0,0,0,1
3653,122039.88,8,3,grocery,mobile,23.57,0,0,0,0
4082,428686.7,6,3,gaming,mobile,12.59,0,0,0,1
4675,73709.81,5,1,fashion,desktop,8.24,0,0,0,0
2661,87798.23,6,0,gaming,desktop,1.75,0,0,0,0
2122,147334.96,6,2,restaurants,mobile,22.36,0,0,0,0
2819,679346.7,15,4,travel,mobile,8.72,0,1,0,1
3405,28873.21,16,0,telecom,desktop,12,0,0,0,0
3314,159160.8,12,4,restaurants,mobile,1.08,0,0,0,0
1852,1226830.47,15,3,restaurants,desktop,2.8,0,0,0,1
2136,124174.64,17,2,utilities,mobile,12.46,0,0,0,0
3016,247374.86,19,5,electronics,mobile,5.77,0,1,0,1
4135,628122.42,5,3,electronics,mobile,4.65,0,1,0,1
2774,47532.44,15,5,fashion,desktop,12.53,0,0,0,0
3037,353658.02,1,4,jewelry,desktop,10.46,0,1,0,1
1634,347970.86,15,3,fuel,mobile,0.26,1,0,0,1
4665,212064.17,0,4,crypto,mobile,20.79,0,1,0,1
3358,171754.39,4,3,travel,mobile,14.06,0,1,1,1
3983,145839.3,7,4,education,mobile,3.3,0,0,0,0
4747,206875.84,9,2,fashion,desktop,1.5,0,0,0,1
4092,113139.79,5,6,jewelry,mobile,7.19,0,1,0,1
3163,438529.67,6,4,government,desktop,6.67,0,0,0,1
1501,138273.85,7,0,gaming,mobile,4.73,0,0,0,0
2272,444240.07,4,0,restaurants,mobile,5.97,0,0,1,1
2701,190104.86,15,1,healthcare,mobile,2.7,0,0,0,0
2536,392970.14,9,3,utilities,mobile,0.81,0,0,0,1
1897,90611.1,6,0,restaurants,desktop,6.12,0,0,0,0
3563,530208.98,11,6,crypto,desktop,13.3,0,1,0,1
3736,199965.26,0,6,fashion,desktop,7.02,0,0,0,1
3018,89244.92,10,5,utilities,mobile,2.3,0,0,0,0
1602,148230.53,7,3,telecom,mobile,10.06,0,0,0,0
1203,147834.62,17,3,electronics,desktop,2.66,0,1,0,1
3168,167307.25,11,2,telecom,desktop,5.03,0,0,0,0
4316,128692.33,22,2,healthcare,mobile,22.77,0,0,0,0
4004,78649.97,5,4,healthcare,mobile,16.54,0,0,0,0
2140,379627.89,21,4,education,mobile,13.35,0,0,0,1
2956,53548.28,4,1,crypto,desktop,4.37,0,1,0,1
2589,27797.53,17,6,utilities,mobile,1.52,0,0,0,0
3118,47674.37,15,4,restaurants,mobile,14.09,0,0,0,0
1289,25027.82,1,5,fashion,desktop,0.83,0,0,0,0
1017,131478.64,22,0,grocery,mobile,16.58,0,0,0,0
2802,476249.02,23,3,insurance,mobile,11.12,0,0,0,1
1995,51604.42,7,2,telecom,mobile,2.82,0,0,0,0
3176,767593.13,5,6,jewelry,desktop,12.4,0,1,0,1
3918,52861.04,20,0,grocery,desktop,12.98,0,0,0,0
1057,166359.39,18,6,fuel,mobile,10.04,0,0,1,1
1259,13192.02,8,0,fuel,desktop,22.53,0,0,0,0
2314,76341.74,8,3,utilities,desktop,3.66,0,0,0,0
4964,22021.56,15,4,education,mobile,11.44,0,0,0,0
2392,192159.11,19,1,insurance,mobile,8.93,0,0,0,0
3148,867233.8,4,6,jewelry,desktop,27.04,0,1,0,1
4642,171580.09,17,4,fashion,desktop,11.24,0,0,0,0
3680,44220.74,2,4,travel,mobile,15.78,0,1,0,1
1490,291246.17,3,0,fashion,mobile,21.24,0,0,0,1
1400,144998.51,11,4,fashion,mobile,18.76,0,0,0,0
1670,91616.23,23,2,grocery,tablet,2.1,0,0,0,0
3455,161773.64,21,4,utilities,mobile,3.31,0,0,0,0
2382,335422.92,9,6,healthcare,mobile,11.68,0,0,0,1
4816,88141.02,8,3,insurance,mobile,10.19,0,0,0,0
4982,52460.98,1,0,gaming,mobile,8.43,1,0,0,1
4712,910403.76,4,5,fashion,mobile,8.29,0,0,0,1
1323,83788.5,12,2,telecom,mobile,16.97,0,0,0,0
3781,48839.69,19,3,restaurants,mobile,0.94,0,0,0,0
1207,137858.02,17,0,gaming,mobile,9.93,0,0,0,0
3077,124359.73,11,3,telecom,desktop,0.43,0,0,0,0
4468,188476.4,23,1,telecom,mobile,13.02,0,0,0,0
2365,224168.06,2,3,restaurants,mobile,8.31,0,0,0,1
2363,59785.73,12,6,grocery,mobile,3.9,0,0,0,0
4516,146755.62,21,3,utilities,mobile,2.78,0,0,0,0
3002,110394.98,11,2,restaurants,mobile,5.11,0,0,0,0
3231,164349.13,17,1,utilities,mobile,0.29,0,0,0,0
1264,482168.58,19,1,healthcare,mobile,26.24,0,0,0,1
3124,188578.49,6,4,government,mobile,12.94,0,0,0,0
2439,24196.99,23,6,utilities,mobile,2.06,0,0,0,0
2845,87244.62,22,6,fashion,mobile,4.22,0,0,0,0
3797,77341.06,19,1,fashion,mobile,3.11,0,0,0,0
3490,42572.36,18,3,insurance,mobile,4.25,0,0,0,0
2265,56105.51,6,1,fashion,desktop,24.13,0,0,0,0
4046,102784.71,23,3,gaming,desktop,7.31,0,0,0,0
2840,109341.71,11,4,education,mobile,3.2,0,0,0,0
2906,188043.97,22,1,education,mobile,10.59,0,0,0,0
2106,624750.96,11,5,utilities,mobile,7.5,0,0,0,1
1731,420973.51,11,2,grocery,desktop,4.86,0,0,0,1
1752,72763.61,16,5,government,desktop,11.55,0,0,0,0
3730,300577.86,11,6,fashion,desktop,16.96,0,0,0,1
3672,6690.63,16,6,grocery,tablet,8.09,0,0,0,0
1148,157550.6,10,0,restaurants,desktop,9.81,0,0,0,0
1994,1024829.22,22,2,fashion,mobile,4.94,0,0,0,1
1287,513546.73,13,0,fuel,desktop,6.29,0,0,0,1
3618,272303.91,21,3,healthcare,mobile,11.61,0,0,0,1
2173,76560.86,9,1,healthcare,mobile,16.98,0,0,1,1
3077,33963.6,16,6,fashion,mobile,14.62,0,0,0,0
3552,91915.03,15,0,restaurants,mobile,2.4,0,0,0,0
3877,133680.63,4,3,grocery,mobile,5.79,0,0,0,1
4267,214918.54,23,6,jewelry,mobile,12.67,0,1,0,1
4363,556851.98,10,2,grocery,mobile,8.41,0,0,0,1
2151,265640.67,6,4,crypto,mobile,18.19,0,1,0,1
4719,130009.54,15,1,telecom,desktop,7.02,0,0,0,0
1745,138390.05,10,5,gaming,mobile,8.35,0,0,1,1
2600,143746.04,16,2,electronics,mobile,12.89,1,1,0,1
3615,306178.7,15,2,education,desktop,5.56,0,0,0,1
3423,212402.81,8,3,electronics,mobile,10.05,0,1,0,1
3651,30746.52,0,6,gaming,mobile,3.99,0,0,0,0
1828,1808628.93,3,4,travel,desktop,2.9,0,1,0,1
4197,456321.55,14,5,fuel,mobile,25.84,0,0,0,1
3285,80060.14,22,6,grocery,mobile,7.68,0,0,0,0
2771,67822.62,10,6,utilities,mobile,5.61,0,0,0,0
3364,124495.02,10,3,utilities,mobile,1.56,0,0,0,0
3626,150047.4,18,3,grocery,desktop,23.58,0,0,0,0
2966,197983.22,23,6,fashion,desktop,1.64,0,0,0,0
3437,28870.72,12,5,travel,mobile,25.88,0,1,0,1
3483,151147.98,6,6,education,desktop,5.04,0,0,0,0
2026,28399.28,14,4,fashion,desktop,9.17,0,0,0,0
4553,78679.85,19,2,gaming,tablet,3.7,0,0,0,0
4938,144947.88,7,5,fashion,mobile,4.05,0,0,0,0
3971,73930.59,3,2,grocery,desktop,3.96,0,0,0,1
3710,165115.22,16,0,grocery,mobile,8.22,0,0,0,0
1778,208446.2,23,2,fashion,desktop,6.97,0,0,0,1
1848,119451.11,8,1,education,mobile,4.26,0,0,0,0
4709,135529.87,16,6,restaurants,mobile,1.49,0,0,0,0
4790,93601.59,3,0,education,tablet,20.55,0,0,0,1
4848,175811.43,19,5,fashion,desktop,3.24,0,0,0,0
1610,240331.48,10,5,utilities,mobile,14.74,0,0,0,1
4524,192047.06,17,5,insurance,mobile,2.84,0,0,0,0
1345,407183.89,11,1,restaurants,desktop,6.33,0,0,0,1
4039,564497.94,16,1,fuel,mobile,0.15,0,0,0,1
1586,290125.67,7,0,education,mobile,6.57,0,0,0,1
1726,89643.32,0,5,utilities,mobile,7.35,0,0,0,1
4227,566114.78,20,0,grocery,mobile,7.59,0,0,1,1
2478,150535.44,20,5,telecom,desktop,15.46,0,0,0,0
2825,1017872.16,12,5,crypto,desktop,7.07,0,1,0,1
1781,79865.92,1,1,fashion,desktop,20.8,0,0,0,1
1326,176114.38,13,4,government,mobile,7.84,0,0,0,0
4146,144034.05,16,5,utilities,desktop,3.19,0,0,0,0
2587,107904.15,9,1,gaming,mobile,5.38,0,0,0,0
4387,333617.67,13,0,gaming,tablet,12.1,0,0,0,1
4285,110926.18,21,3,education,mobile,5.49,1,0,0,1
4087,299850.78,10,3,utilities,mobile,0.32,0,0,0,1
3799,760392.88,20,2,electronics,mobile,14.76,0,1,0,1
4377,122185.96,14,0,insurance,mobile,14.74,0,0,0,0
2571,100458.22,7,1,gaming,mobile,2.89,0,0,0,0
2971,198476.24,13,5,fashion,mobile,6.78,0,0,0,0
2347,73652.54,14,5,utilities,desktop,15.12,0,0,0,0
1369,407487.67,7,1,travel,mobile,2.05,0,1,0,1
2439,239123.83,14,6,utilities,desktop,10,0,0,0,1
4821,162653.44,22,4,restaurants,mobile,1.03,0,0,0,0
4782,128095.56,11,5,travel,mobile,10.04,0,1,0,1
3622,980156.96,6,3,telecom,mobile,9.42,1,0,0,1
2902,133042.36,13,0,grocery,mobile,4.26,0,0,0,0
3337,124059.27,23,6,telecom,desktop,5.66,0,0,0,0
